epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.041411794335000744,0.8927008415836619,0.9261308726621595,0.0593945085831856,0.633260575041397,0.2518419865707842,0.0001,250
2,0.03195782492900781,0.9338056521791462,0.9530936873537885,0.05264682031196097,0.6911034171308144,0.35601639904465937,0.0001,500
3,0.026664304739965002,0.9594781272058668,0.9699111936569343,0.06663690148096199,0.7054418184555171,0.3655812317970539,0.0001,750
4,0.018125584320535605,0.9840052016256835,0.9872733769220371,0.07887282426462634,0.7390109890109889,0.459286816838228,0.0001,1000
5,0.010261603327405201,0.9951786505989291,0.9958236876718758,0.08893091533571755,0.7515429775703748,0.4821645043271623,0.0001,1250
6,0.004250381922057499,0.9991506622803025,0.9992395603259429,0.10808608742767531,0.7340433539063677,0.42819398122186825,0.0001,1500
7,0.003554640938953341,0.9994298838653247,0.9994439292684932,0.1399228953491594,0.7481559536354058,0.4357568972162077,0.0001,1750
8,0.003080714970734261,0.9995784896006952,0.9996087348142747,0.1538433438130746,0.7249736564805058,0.350844385940869,0.0001,2000
9,0.0027752310090436933,0.999607183292313,0.9995947387520399,0.16555463248330757,0.7521074815595363,0.48180077530852683,0.0001,2250
10,0.0006238853493850535,0.9999770561685055,0.9999769199550257,0.18314695273563908,0.7484946560289026,0.45528726561769667,5e-05,2500
11,7.082163537761867e-05,0.9999999999999999,1.0,0.21784935831450103,0.7497741984043353,0.4732187744604389,5e-05,2750
12,7.86695423799303e-06,1.0,1.0,0.2314249759222546,0.7484193888303476,0.47323005786037703,5e-05,3000
13,7.812556053564783e-06,1.0,1.0,0.22439394234251822,0.7513548095739876,0.48390746133004175,5e-05,3250
14,5.991592685743964e-06,1.0,1.0,0.2430904346961028,0.748457022429625,0.46985104962805535,5e-05,3500
15,4.192156743932425e-06,1.0,1.0,0.26715387665627144,0.7462366400722564,0.479146743039443,5e-05,3750
16,1.9442594151467205e-06,1.0,1.0,0.2749065775370661,0.7416453409604095,0.46970153692837413,5e-05,4000
17,1.7919185680590663e-06,1.0,0.9999999999999999,0.2630703631577044,0.7435646545235586,0.47466793355341486,5e-05,4250
18,1.9419859705242663e-06,1.0,0.9999999999999999,0.2618250681193713,0.7495860304079481,0.47571810185903,2.5e-05,4500
19,2.9144071992697096e-06,1.0,0.9999999999999999,0.27787111171906786,0.743000150534397,0.4675305905629647,2.5e-05,4750
20,2.1488170872259133e-06,1.0,1.0,0.267020076615812,0.744467860906217,0.46941053442802794,2.5e-05,5000
21,1.3013950178351222e-06,1.0,1.0,0.2605936516900259,0.7528225199458076,0.47741010917667764,2.5e-05,5250
22,1.008899395098012e-06,1.0,1.0,0.2872295312422518,0.7417582417582417,0.46823073083563116,1.25e-05,5500
23,9.147031219833797e-07,1.0,1.0,0.28128695820801136,0.7442420593105525,0.46990777340048673,1.25e-05,5750
