epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.04163847906929131,0.8883753761283852,0.9224319651386689,0.0541173082262755,0.6623137136835767,0.26570000782031744,0.0001,250
2,0.029950813064335648,0.9463370783135929,0.9611827401123785,0.05048504459844301,0.7434517537257262,0.4085377320985589,0.0001,500
3,0.02345668437340869,0.9706189090566234,0.9775735616281878,0.052440095479755706,0.7592578654222489,0.5358455271949918,0.0001,750
4,0.015562628685243251,0.9883176826037559,0.9906322618119019,0.10703097548531859,0.7256886948667771,0.4499476270424206,0.0001,1000
5,0.00816509930095437,0.9968846227143702,0.9972778513633547,0.09519023019969634,0.7738597019418938,0.510770182739154,0.0001,1250
6,0.003629628512130063,0.9994231444332999,0.9994329711137142,0.1738399836843864,0.7515429775703748,0.5188041228748833,0.0001,1500
7,0.004658736979943306,0.9989607085387404,0.9991092366093268,0.1568316297757613,0.7270058708414873,0.38553310464249557,0.0001,1750
8,0.0010175998820249697,0.9999543630091627,0.9999544846885193,0.1935539269705039,0.703108535300316,0.3752222109198621,5e-05,2000
9,9.003920534711863e-05,1.0,1.0,0.24500486051940942,0.7210221285563752,0.41433050100919516,5e-05,2250
10,1.9441783396207028e-05,1.0,1.0,0.2260522171008664,0.7259144964624415,0.4157649975334527,5e-05,2500
11,1.889742053129562e-05,1.0,1.0,0.2235721143173894,0.7322745747403282,0.4333657240505324,5e-05,2750
12,9.343031438536021e-06,1.0,1.0,0.23549322557519856,0.7337046515128706,0.43640231403524776,2.5e-05,3000
13,7.119439486656452e-06,1.0,1.0,0.24046468800210677,0.7360003010687942,0.4410616501287957,2.5e-05,3250
