epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.04554516780127211,0.8722383665166915,0.9130219284207648,0.06248812320337416,0.6702544031311154,0.32222624915444814,0.0001,250
2,0.028801044142577923,0.9490556982206249,0.9632090137667477,0.06170221414732442,0.6582116513623363,0.2989311569365709,0.0001,500
3,0.023219553091836456,0.9721564682210913,0.9784888768273169,0.053378736740937224,0.7487580912238446,0.48619690711655067,0.0001,750
4,0.01365382291144314,0.9905238396180043,0.9927722005469777,0.13035204690653038,0.6687114255607406,0.4423392818811235,0.0001,1000
5,0.009439901590562228,0.9960614273896669,0.9964241893678728,0.10771508336715076,0.6897486075568267,0.40589608484494116,0.0001,1250
6,0.00465377724965548,0.9990018668762985,0.99908956819834,0.14395837133560646,0.6946786090621706,0.3825904374077191,0.0001,1500
7,0.0022543469190164835,0.9997245375942867,0.9997595352520867,0.22173856437625578,0.6536203522504891,0.3956957781464274,0.0001,1750
8,0.0008382607984424573,0.9999761774185499,0.9999759890547125,0.19720161418074603,0.7066837272316725,0.45290706605261544,5e-05,2000
9,0.0005508383172525982,0.9999578728602925,0.9999612656284023,0.22931010606807248,0.7010010537407797,0.40171961166435705,5e-05,2250
10,2.340840118655133e-05,1.0,1.0,0.22766846237052885,0.7116137287370164,0.4231272340135795,5e-05,2500
11,1.3263563467342741e-05,1.0,1.0,0.259352434908008,0.7052912840584074,0.42861644556020356,5e-05,2750
12,8.636278902197583e-06,1.0,1.0,0.25631665676383636,0.7092051783832607,0.43490248632230943,2.5e-05,3000
13,6.277129070438175e-06,1.0,1.0,0.24743294834353752,0.7146244166792112,0.4411605835806661,2.5e-05,3250
