epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.05515354181782826,0.5779444602974015,0.20585014746982508,0.052404539604208836,0.6727758542827036,0.27240797069822986,5e-05,250
2,0.050686738796899736,0.7027448834967452,0.3370067332750642,0.05058132400160796,0.7078503688092729,0.33252062984555636,5e-05,500
3,0.04750507695923659,0.7599341552051986,0.40525569468341016,0.0510229030943708,0.7180114406141803,0.33120859167127187,5e-05,750
4,0.04438162983562858,0.8025678397839212,0.4939764683506943,0.052275184550465384,0.702054794520548,0.32263904900960405,5e-05,1000
5,0.03871869446997569,0.8636968168925307,0.6203251882879123,0.06060243057815925,0.6803778413367454,0.3073881284406688,5e-05,1250
6,0.031009186783209797,0.9221379771544245,0.750404257913338,0.07380304152244016,0.6780069245822671,0.33376022405978767,5e-05,1500
7,0.02463406174553984,0.9510861630330438,0.8361960874791405,0.07597670683667097,0.672023182297155,0.3284750214831288,5e-05,1750
8,0.019249240812924128,0.9728216711845881,0.9006749397874283,0.09093420942328888,0.6625771488785188,0.35928016571475996,5e-05,2000
9,0.017089637012015435,0.977208272293935,0.9220606128495785,0.1130401848365704,0.6400346229113352,0.33469837101686806,5e-05,2250
10,0.013510848835414807,0.9864348829778811,0.9513942820945973,0.12540183813914282,0.6406743940990517,0.3163235082081083,5e-05,2500
11,0.012837466666240067,0.9873651830369594,0.9516060717271512,0.16149640792354225,0.6315670630739124,0.27928855804370745,5e-05,2750
12,0.010441151936783417,0.9917638144247178,0.9717999267363635,0.1289513737679346,0.6427442420593106,0.33813238350799996,5e-05,3000
13,0.00986710555549765,0.9922448336409887,0.9739948375979073,0.16454519919232727,0.617341562547042,0.2917068919783974,2.5e-05,3250
14,0.008393718341270761,0.9947909388661051,0.9825216372066417,0.1548978322669352,0.6095890410958904,0.2989879829196367,2.5e-05,3500
15,0.007889832949326539,0.9955518227913155,0.9842406373532181,0.17677172004017186,0.6207662200812886,0.31713194301308184,2.5e-05,3750
16,0.006679265678645317,0.9971519451190163,0.9886946488762336,0.18436574803780365,0.6190350745145266,0.30414147655698337,2.5e-05,4000
17,0.005456253347441185,0.9985425335035678,0.9934575755164969,0.20170473419044602,0.6072557579406894,0.28560941897751724,1.25e-05,4250
18,0.006321491726475653,0.9975019134663005,0.9890061180360875,0.1965600748970525,0.6164007225651063,0.31176278862903706,1.25e-05,4500
