epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.06087706068649135,0.7831591023069207,0.8245385787147126,0.05666902611027866,0.6087611019117869,0.21992128597817967,5e-05,250
2,0.04017919172804745,0.9120696939948671,0.937480228444675,0.052132420096912976,0.6893346379647749,0.2688280957119622,5e-05,500
3,0.03539945976738713,0.9294999006993174,0.9498583655945891,0.05196761909352287,0.6930603642932411,0.3111694115742046,5e-05,750
4,0.03306684968876478,0.9398352755383472,0.9560241781608526,0.05373584328206508,0.6842541020623212,0.2760316326013305,5e-05,1000
5,0.02930556322528636,0.955499679033892,0.9660989809234272,0.05239238092160061,0.7153770886647599,0.34176094845389426,5e-05,1250
6,0.02734271275475584,0.9607739468405214,0.9696415638988476,0.05567443292391928,0.6984796025891916,0.3275960446567948,5e-05,1500
7,0.025439698257496132,0.9678006466200898,0.9738938487839199,0.05550593856372604,0.7116889959355712,0.3239961781088763,5e-05,1750
8,0.02074254389351414,0.9805246649129024,0.9838393018145504,0.07011857548690224,0.6746951678458528,0.32052723461123844,5e-05,2000
9,0.018990632020446305,0.9835715439195492,0.9857714618095387,0.0709249152198809,0.6845551708565407,0.33358261069074946,5e-05,2250
10,0.014787638996247179,0.9911717886425142,0.9919640653924063,0.08441274389795089,0.6766897486075568,0.31181285296269223,2.5e-05,2500
11,0.014712194789482703,0.9908515386060106,0.9921959529624212,0.07450821016248085,0.697388228210146,0.3434764793886528,2.5e-05,2750
12,0.011600639361817168,0.9949011946610739,0.9952941713883542,0.09722422499814895,0.6767273822068343,0.32742328902050916,2.5e-05,3000
13,0.010704317910778144,0.9955461130203755,0.9958513658765942,0.10855883918276368,0.6670931807918109,0.32653723535715573,2.5e-05,3250
14,0.009932971273410859,0.99604466902329,0.9963208627017593,0.10681951536586001,0.6699909679361734,0.32226316419675916,2.5e-05,3500
15,0.010069218521499815,0.9958856652243425,0.996279360902182,0.10122271667253781,0.6779316573837122,0.3162257753434532,2.5e-05,3750
16,0.008625870063985125,0.9971204963087787,0.9973201269255322,0.10477099742407929,0.6725124190877615,0.3356456378052282,1.25e-05,4000
17,0.00785948057890635,0.9976544098674267,0.9978196057135259,0.10996306520509502,0.6765768478097245,0.33082911586095426,1.25e-05,4250
18,0.008143782246930516,0.9973454276806779,0.9975862593916277,0.11134040632734855,0.6748457022429625,0.3319944157594955,1.25e-05,4500
19,0.007794851717931108,0.9976700261521793,0.9977876338390905,0.12943508802088366,0.6629911184705705,0.3199774477324902,1.25e-05,4750
20,0.0070886933008414595,0.9981628451639434,0.9982523761112515,0.12565663684952313,0.6695017311455667,0.3256535389956604,6.25e-06,5000
21,0.007136215428198218,0.9980181596605783,0.9981959328183887,0.12680715422659636,0.6692759295499021,0.3288428990158881,6.25e-06,5250
