epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.053247192052973784,0.8256972939967064,0.829535732343722,0.06007649184330377,0.6431958452506398,0.26675958947769807,0.0001,250
2,0.029698762108686234,0.9551308933710272,0.9565925559655437,0.07049690180157633,0.7416453409604093,0.42596588745993763,0.0001,500
3,0.012932452041705468,0.9922522879703968,0.99176250302387,0.09834128442631707,0.7386722866174921,0.4135685624726001,0.0001,750
4,0.006409991550891494,0.9979137495719343,0.9975999883242865,0.1634868152484349,0.7075869336143309,0.45566234228780333,0.0001,1000
5,0.0031375886613671023,0.9994673154832618,0.9993350831388108,0.1692480883607428,0.7377314466355563,0.446312900103431,0.0001,1250
6,0.004450511820825945,0.9992280382588803,0.9990825201886542,0.2681574960377358,0.6990817401776305,0.4119072584448539,0.0001,1500
7,0.0019123436710555412,0.9998215075527949,0.999782670966502,0.2276699641085503,0.7054041848562397,0.4025737713619377,0.0001,1750
8,0.003685508083603521,0.9994121044911112,0.9993509548124977,0.20421059536870176,0.7260650308595514,0.41261730664286006,0.0001,2000
9,0.0007200732227592702,0.9999778671523246,0.9999727869748157,0.19469548279107324,0.7461237392744242,0.46681128082911894,5e-05,2250
10,0.0002079047218536955,0.9999994923788296,0.9999993589001289,0.18447591487352377,0.7424356465452356,0.4458559404669381,5e-05,2500
11,3.050648069014392e-05,1.0,1.0,0.21908485602552297,0.7443549601083848,0.45789588425162214,5e-05,2750
12,1.294559954292178e-05,1.0,1.0,0.23143839047853015,0.7493602288122837,0.4783784484633697,5e-05,3000
13,9.622930663448012e-06,1.0,1.0,0.2298076777139282,0.7498118320036128,0.4768113598274763,5e-05,3250
14,6.5404963694264685e-06,1.0,1.0000000000000002,0.2436485076602868,0.7499247328014451,0.48127506490888333,5e-05,3500
15,4.625429594538665e-06,1.0,1.0,0.2393794396052508,0.7492096944151738,0.4736501703872975,5e-05,3750
16,9.368310153155453e-06,1.0,1.0,0.23872464903559987,0.748268854433238,0.4538217815131495,5e-05,4000
17,2.916554169525145e-06,1.0,1.0,0.25104094246398123,0.7506021375884391,0.46992590561274195,5e-05,4250
18,6.071311990488384e-06,1.0,1.0,0.3155279388584719,0.7357368658738522,0.4662954001588006,5e-05,4500
19,4.057710043443957e-06,1.0,1.0,0.28634994142389514,0.7412313713683577,0.46594760786056055,2.5e-05,4750
20,5.44552729336821e-06,1.0,0.9999999999999999,0.24410063403102333,0.7522203823573687,0.4609446765509081,2.5e-05,5000
21,2.4095699976797737e-06,1.0,1.0,0.2527702220180658,0.753123588740027,0.4666608247048442,2.5e-05,5250
22,1.8311864925860105e-06,1.0,1.0,0.2608319141030113,0.7524461839530332,0.4682061270742469,2.5e-05,5500
23,1.2094508832959375e-06,1.0,1.0,0.24566615119499732,0.7562848110793317,0.4797218894153928,1.25e-05,5750
24,1.1992447546661912e-06,1.0,1.0,0.26465580914008646,0.750865572783381,0.4698914035982438,1.25e-05,6000
