epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.059830065557344235,0.7972205922181096,0.8366458918206116,0.05721393065608066,0.5896055998795725,0.21513441190477578,5e-05,250
2,0.03953301638334945,0.9099748143422842,0.9374954699779396,0.05233777125176358,0.6989312057805208,0.2772124817699262,5e-05,500
3,0.03560106898669636,0.9278857908020297,0.9466308983957558,0.05168767743989041,0.7089417431883185,0.2864156975302832,5e-05,750
4,0.03274607482288382,0.9417445004794402,0.956518745287909,0.051394215787098116,0.728624115610417,0.327672384406376,5e-05,1000
5,0.030683189900997703,0.9484355220844458,0.962873620098397,0.05029972061276163,0.7244467860906216,0.34698734663407166,5e-05,1250
6,0.027870724592348548,0.9596524460901251,0.9697976319566372,0.05415088247755027,0.6991570073761855,0.30797787873354854,5e-05,1500
7,0.02533995321847808,0.9686169060310186,0.9747227955913427,0.06250024471832631,0.7004365497516183,0.3195004760212601,5e-05,1750
8,0.02228085667409775,0.9766643013926021,0.9816683633907364,0.06057420941559892,0.6959957850368811,0.3398794571091842,5e-05,2000
9,0.017816377083505572,0.98606434771488,0.9882283644425032,0.07798202219046226,0.6848186060514828,0.3493782730854996,5e-05,2250
10,0.015708115553804223,0.9887615346038114,0.9905107777071084,0.09943946340127723,0.6709694415173867,0.3216403599915586,5e-05,2500
11,0.014073478293813379,0.991292443554658,0.9922411835378896,0.10484665821922316,0.6645717296402228,0.3336009412664824,5e-05,2750
12,0.01179790474502062,0.9940036359077231,0.9945444428592379,0.10962335206142007,0.6452656932108987,0.2858892316278612,5e-05,3000
13,0.010330212535103434,0.9955272167139041,0.9959127415141669,0.14314520745953754,0.6376637061568569,0.28782612728231166,5e-05,3250
14,0.009476651115368974,0.9959678106938591,0.9965617134869432,0.12233550486408463,0.6628029504741834,0.30289545378508614,2.5e-05,3500
15,0.008135506483388325,0.9973517874870266,0.9975363400937601,0.13678493726043803,0.6634803552611772,0.2977642513548199,2.5e-05,3750
16,0.007392222701104821,0.9979252315963679,0.9980561716672078,0.13885807948830609,0.6553138642179738,0.28826350373421616,2.5e-05,4000
17,0.006486197731769791,0.9984372837222738,0.9984690622664013,0.1306604671993163,0.6600180641276532,0.32043006019693493,2.5e-05,4250
18,0.006051167582734941,0.9987351026263518,0.9987742127240354,0.1523029158526959,0.6559536354056902,0.29603683326134306,1.25e-05,4500
19,0.006317363901678784,0.9985072119242497,0.9986059002422606,0.14294385761704542,0.663894324853229,0.2993132904635035,1.25e-05,4750
