epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.06909017830486891,0.6635079852096608,0.6551365817117933,0.05910479723213739,0.706382658437453,0.3080667433025463,5e-05,250
2,0.054154332805483645,0.8329877975791955,0.8368634967602405,0.05222147139688651,0.7373551106427819,0.3681427760011776,5e-05,500
3,0.04829454809997658,0.8709059957259053,0.8747213358849149,0.0527796151555512,0.7175222038235737,0.35294382090414705,5e-05,750
4,0.04301095844500656,0.9054964231266582,0.9023691220600754,0.0546166328308375,0.7206081589643234,0.3692767202080519,5e-05,1000
5,0.03595392270843655,0.9381784934387447,0.936410639479123,0.06003813720915629,0.6944528074665062,0.35519507473489587,5e-05,1250
6,0.029376934192308583,0.9601697889391474,0.9568721797027963,0.07342927140829492,0.6798509709468613,0.34413304435460396,5e-05,1500
7,0.023650431368720883,0.9755374091087429,0.971474757571386,0.09689269606578133,0.6708941743188318,0.35374330819950217,5e-05,1750
8,0.019370507933562896,0.9834590865984325,0.9813678410740392,0.09607024966511082,0.6635556224597322,0.3472258773742037,5e-05,2000
9,0.015420176497850943,0.9903676043936425,0.9886469962716461,0.11902071031351794,0.641991570073762,0.30601063653043786,2.5e-05,2250
10,0.01383500715320632,0.9924068880427044,0.991361949030097,0.11594120210177293,0.6718726479000451,0.3546814124175925,2.5e-05,2500
11,0.012946469314915518,0.9931645826464097,0.9921091005211488,0.11832557933392254,0.6776305885894927,0.3458245782969072,2.5e-05,2750
12,0.011390329138662416,0.9950740989591916,0.9943494412179662,0.14041740454741897,0.652491344272166,0.363314949667392,2.5e-05,3000
13,0.01060676497923015,0.9956899170872058,0.9949869705082031,0.14018638403894426,0.6535827186512118,0.3384242520666564,1.25e-05,3250
14,0.008896389267865679,0.9971361702559729,0.9965226663390709,0.14106911421035262,0.6512494354960109,0.3328102472789629,1.25e-05,3500
