epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.058906339258179403,0.8123118104312939,0.8411679157914361,0.055389672304659195,0.6439485172361885,0.23201717101531083,5e-05,250
2,0.038765399843178276,0.9183609348533917,0.9422160905426136,0.051432236713662025,0.6991946409754629,0.2809181535267062,5e-05,500
3,0.034380633838457964,0.9325477546009318,0.9523429997444449,0.050636237636379026,0.7138341110943852,0.33102258309573807,5e-05,750
4,0.03277051470694344,0.9389497423892168,0.955905339854422,0.051913608632794234,0.7018289929248834,0.32290397724498177,5e-05,1000
5,0.030061073992056254,0.9500887671892396,0.9630752292678817,0.05186595101958009,0.7200060213758843,0.3660453925089061,5e-05,1250
6,0.02791317374038365,0.9581840521564694,0.9681811359242714,0.05335902559061618,0.7046515128706909,0.3489010871636764,5e-05,1500
7,0.026084867396994,0.9647366864995925,0.9721318994390853,0.05412288677603756,0.7107481559536354,0.3433075900077296,5e-05,1750
8,0.022527284141393024,0.9760338094876295,0.9807514862135579,0.06460842209733869,0.6723995182899292,0.33305827805152816,5e-05,2000
9,0.020049828390320823,0.9821681835780385,0.9847974799365298,0.06878465257192913,0.6697651663405088,0.3455309154608655,5e-05,2250
10,0.015985968040626984,0.9899420329686863,0.9908829153888297,0.07709079947603922,0.6696898991419539,0.3290178614628716,2.5e-05,2500
11,0.01508228328047739,0.9904907054751599,0.9918520034867966,0.07680946013952011,0.6692759295499021,0.3490275322896057,2.5e-05,2750
12,0.012367812894834098,0.9941504410865315,0.9947909335596132,0.09922234321895398,0.6452280596116211,0.3315762254897287,2.5e-05,3000
13,0.011173689364302674,0.9951789992890934,0.9955590326170525,0.11567263714372429,0.6430076772542527,0.33433824170378273,2.5e-05,3250
14,0.01041657582944857,0.9956665259914406,0.9959877913738148,0.11009599802082136,0.639244317326509,0.3204726872130037,1.25e-05,3500
15,0.009988421650135188,0.9962607898479642,0.9965148715936385,0.10846598280990151,0.6426313412614783,0.32736610531409127,1.25e-05,3750
