epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.04032514616007589,0.8997775671310925,0.9304334540129757,0.05575810489617714,0.6230242360379347,0.2616240916138012,0.0001,250
2,0.033242627735350895,0.9222624764793439,0.947010880746234,0.05152449871944072,0.6947538762607255,0.3329490889645423,0.0001,500
3,0.028779134821767274,0.9510468424213474,0.9637859993536751,0.051614270441114767,0.7637362637362637,0.409510862911191,0.0001,750
4,0.020659703395129347,0.9788480846462774,0.9830240647257947,0.07119417409210102,0.7596718350143008,0.5196962457571039,0.0001,1000
5,0.010371965699478283,0.9950201665887621,0.9956739698048792,0.134974514436322,0.7336293843143159,0.4300772619602882,0.0001,1250
6,0.007174031755783542,0.9973350054277871,0.9978065746769348,0.12536386355600007,0.7512795423754328,0.456467384191937,0.0001,1500
7,0.0037158474296255664,0.9993905136286219,0.9994122025807214,0.12398306408697778,0.7749510763209393,0.46453285498415,0.0001,1750
8,0.0030421285684045845,0.9996158624358611,0.9996350502006236,0.15956133420968607,0.7382959506247178,0.4805261591254709,0.0001,2000
9,0.000625388100562366,0.999988465005711,0.9999883523915566,0.16044780635667882,0.7673867228661749,0.5162747034325031,5e-05,2250
10,0.00020892468885562798,0.9999989969909729,0.999999001996008,0.16175279434364356,0.7769456570826434,0.515625262044545,5e-05,2500
11,3.719582386027216e-05,1.0,1.0,0.1947411393153052,0.7683651964473882,0.5226856116181945,5e-05,2750
12,0.00016405786321657212,0.9999992477432297,0.9999992504995006,0.19835180514290965,0.7606879421947915,0.5252505641170522,5e-05,3000
13,0.00023977347920338556,0.9999972417314003,0.999997239335158,0.2394834966635848,0.7464624416679211,0.4801333966537241,5e-05,3250
14,0.0003570069768485506,0.9999889663030896,0.999988457522718,0.19856730248417492,0.7652416077073612,0.5348539706934928,5e-05,3500
15,4.194512875091915e-05,1.0,0.9999999999999999,0.21319261138346968,0.7653921421044709,0.5426612420414596,5e-05,3750
16,0.00010702249140234516,0.9999997492120871,0.999999755289539,0.24105491829643508,0.7356992322745748,0.4436133615727345,5e-05,4000
17,8.515478491897463e-05,0.999999749243216,0.9999997470999956,0.27512338195978253,0.75,0.4676077914772411,5e-05,4250
18,7.715614778376888e-05,0.9999994984049277,0.9999994847863528,0.2944855221718918,0.7432259521300617,0.4761721594225594,5e-05,4500
19,0.002380765050035944,0.9998018977692184,0.9998089504924689,0.1748667445980296,0.7351723618846907,0.4212018021239754,5e-05,4750
20,0.00039131767876247707,0.9999919759458917,0.999991973254996,0.1845821823257756,0.7478925184404638,0.4683416419828656,2.5e-05,5000
21,3.996540240708999e-05,1.0,1.0,0.23332995487485914,0.741871142556074,0.4658166172739884,2.5e-05,5250
22,7.445265690318979e-06,1.0,1.0,0.23588296004728826,0.7398389281950926,0.45997082432944025,2.5e-05,5500
23,5.658378343716836e-06,1.0,1.0,0.2467852220215739,0.7393873250037633,0.4686391963390453,2.5e-05,5750
24,6.737123693013849e-06,1.0,1.0,0.24287935894632368,0.7392367906066535,0.4610215541333714,1.25e-05,6000
25,3.264902839373686e-06,1.0,1.0,0.24096111099338102,0.7421722113502934,0.4718150800358999,1.25e-05,6250
