epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.060710565904766305,0.7817559908920386,0.8262548409620096,0.054555594307334254,0.6451151588137889,0.2296070625849567,5e-05,250
2,0.03860097505529045,0.9155620985440263,0.9405278275979074,0.051031034806363916,0.710108384765919,0.2886997277146366,5e-05,500
3,0.03457680324621361,0.9302975592692477,0.9500544080810315,0.05126108057814004,0.7130061719102815,0.2936837044142446,5e-05,750
4,0.03319312008559465,0.9377403470023952,0.9545254247502188,0.049917555322499786,0.7368282402528977,0.3284728731095061,5e-05,1000
5,0.031317132158120035,0.9456793547494047,0.9608274029630927,0.0488266576533323,0.742473280144513,0.34778674857239156,5e-05,1250
6,0.02923125443018462,0.9529511539282308,0.9655473502634239,0.050336263443021535,0.7237693813036279,0.35200876662216407,5e-05,1500
7,0.026347999853204653,0.9650027433782773,0.9726125835445536,0.05413793102418258,0.7246725876862863,0.3854857380990304,5e-05,1750
8,0.024178648000498175,0.9712385934470119,0.9779613937481028,0.05338019766851203,0.7104470871594158,0.38288291075341624,5e-05,2000
9,0.02071700479208483,0.9805304342047687,0.9835686933947014,0.06329134838054601,0.6892217371669426,0.3650762928297007,5e-05,2250
10,0.017437745097410876,0.9862784603811434,0.9886455372746938,0.07860554059119192,0.6707812735209995,0.3628001717725045,5e-05,2500
11,0.016040462907963342,0.9883637627436295,0.9902671376042975,0.08911162078619277,0.654429474634954,0.32359867161417377,5e-05,2750
12,0.012751917457245346,0.9934376880641925,0.9940957547222277,0.10247150182007925,0.6352175222038235,0.3151102254367545,2.5e-05,3000
13,0.010804449910944832,0.9955868956163338,0.996033949509303,0.10987685914886625,0.633260575041397,0.28813404697263073,2.5e-05,3250
14,0.010567090923757547,0.9953259755292665,0.9959257332250327,0.11147371622429014,0.6335992774348939,0.31065877403118375,2.5e-05,3500
15,0.009360409000114076,0.996694310618452,0.996953079707747,0.11800409963853163,0.6558783682071353,0.33308659654011424,2.5e-05,3750
16,0.008377706200692617,0.9974086084957415,0.9976817823346829,0.1240096886086041,0.649969893120578,0.3191914384235671,1.25e-05,4000
17,0.007230330972314817,0.9984249966398591,0.9984658169258592,0.12261673154253981,0.6455667620051181,0.3183409877065121,1.25e-05,4250
