epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.04531827416274702,0.8734683084950249,0.9135700041162045,0.05713613955325338,0.6708941743188319,0.32386790332381266,0.0001,250
2,0.029038001334553042,0.9483934570269156,0.9627796398045408,0.05908262301705249,0.6764639470118923,0.3085760593012785,0.0001,500
3,0.021414892304212188,0.9761738426571394,0.9811835252959011,0.11744516703899037,0.7167695318380249,0.41349143696468255,0.0001,750
4,0.014622242585846788,0.9895373769899787,0.9915297755863626,0.14026986539456568,0.7176727382206836,0.42034242600909766,0.0001,1000
5,0.009134309198346204,0.9961750183613662,0.9966406403937619,0.09646770352331466,0.7221135029354208,0.43977548734675165,0.0001,1250
6,0.003786595002353487,0.9991926919754411,0.9993336054361528,0.16507684786928428,0.7349841938883035,0.5092806776552865,0.0001,1500
7,0.002807712607765899,0.9996430398411169,0.9996590179389806,0.2372483523274909,0.7346454914948066,0.4599059584047402,0.0001,1750
8,0.0019839084511616752,0.9997572604332249,0.9997811112125207,0.17263062139472218,0.7026945657082643,0.4231130400619033,0.0001,2000
9,0.0015544709742279618,0.9998965628266108,0.9998986461334562,0.16989472191058871,0.7243338852927894,0.4395792801452091,0.0001,2250
10,0.0024123636022760466,0.9997306859308976,0.9997340723303645,0.21426679435621912,0.7086783079933765,0.3787937256545163,0.0001,2500
11,0.0005220465896884368,0.9999882134883334,0.9999884889312045,0.24912241536961616,0.6905012795423754,0.4545477400785989,5e-05,2750
12,0.00010886995423754711,0.999998495444205,0.9999985108148649,0.295350935978606,0.6822595213006172,0.38767683852799895,5e-05,3000
13,7.75047877241321e-06,1.0,1.0,0.29143102926839837,0.685797079632696,0.39623806334981326,5e-05,3250
14,5.6182528530041895e-06,1.0,1.0,0.2985942177433041,0.6880550955893421,0.3948851549139345,5e-05,3500
15,1.2118184111158199e-05,1.0,0.9999999999999999,0.28956909659923513,0.6898615083546589,0.39978206893722923,2.5e-05,3750
16,8.047361692081236e-06,1.0,1.0,0.2941686343632936,0.6866250188167996,0.4008757164281601,2.5e-05,4000
