epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.054441280812136915,0.8187519537653347,0.8182943224131887,0.05491920659484798,0.6718726479000451,0.29869118665420313,0.0001,250
2,0.029799385481412213,0.9551989335625088,0.9553882980204266,0.08584037336181995,0.7646018365196448,0.41477255933378965,0.0001,500
3,0.014738698213463056,0.9899689408762875,0.9895703115590844,0.1122476527508928,0.7413819057654674,0.4401107450993307,0.0001,750
4,0.004703844591058751,0.999008633257692,0.998824379494224,0.14476045777805968,0.7248607556826735,0.37378284742966894,0.0001,1000
5,0.005915215711719502,0.9984452822926769,0.9981957292310456,0.11257705111397553,0.7448065632997141,0.43997791530180824,0.0001,1250
6,0.0032797622515749578,0.9993689213960768,0.9991757252133932,0.21403098914471777,0.7095438807767575,0.4006271311305188,0.0001,1500
7,0.0022599621512252536,0.9996881023997857,0.9996601949124264,0.17911337018924076,0.7458226704802047,0.4439690536826395,0.0001,1750
8,0.0023070625363307284,0.9998039296152916,0.9997674878548435,0.2287350241794452,0.7317477043504439,0.47849290841422065,0.0001,2000
9,0.0030602247065463907,0.9996042720885822,0.9995187746619726,0.21354734725787708,0.7460484720758693,0.42604507289124655,0.0001,2250
10,0.0029378655056807508,0.9995432555247347,0.9994219493602703,0.16969772716755052,0.7225274725274725,0.476797789559907,0.0001,2500
11,0.001028888907976245,0.999941564144063,0.9999263722105263,0.21160884554215784,0.7298283907872948,0.4124108256948203,0.0001,2750
12,0.0013046138034577784,0.9999208523050654,0.9998985924521578,0.26608493377032205,0.7366400722565106,0.4714538531106003,0.0001,3000
13,0.00031910391162593717,0.9999967046393607,0.9999959049045176,0.31830976486071655,0.7122158663254553,0.4360594353115165,5e-05,3250
14,3.0317961811174983e-05,1.0,1.0,0.27112448090784363,0.7262155652566611,0.48341549247700377,5e-05,3500
15,7.561008716167163e-06,1.0,1.0,0.2691360096066489,0.7322369411410506,0.49296994350714207,5e-05,3750
16,5.7020949041222296e-06,1.0,1.0,0.3258342363059324,0.7246349540870088,0.4720067703006478,5e-05,4000
17,1.7613591153383962e-06,1.0,0.9999999999999999,0.3237520070300851,0.7265166340508805,0.47533761645695627,5e-05,4250
18,2.5059636136231827e-06,1.0,1.0,0.31013951848242377,0.7264790004516033,0.4776831248612653,5e-05,4500
19,1.7950127695934182e-06,1.0,1.0,0.31306353540838106,0.7306186963721208,0.4787163239589204,5e-05,4750
20,2.4066133298398505e-06,1.0,1.0,0.31037756976493297,0.730091825982237,0.48031720147808993,2.5e-05,5000
21,1.3953115246720792e-06,1.0,1.0,0.3286353606408842,0.7283983140147523,0.47579919332916054,2.5e-05,5250
22,1.506600372867513e-06,1.0,1.0,0.32174813360062826,0.7321616739424958,0.4767580871106068,2.5e-05,5500
23,4.972942864127275e-06,1.0,1.0,0.2812272003873542,0.7395754930001505,0.48471504676657856,2.5e-05,5750
24,2.340856270965527e-06,1.0,1.0,0.3191510738955667,0.739613126599428,0.4848602247061849,1.25e-05,6000
25,1.215602832684455e-06,1.0,1.0,0.31911647114521785,0.7386722866174922,0.48332988237384344,1.25e-05,6250
