epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.05500190707393347,0.5747378600319777,0.20066636168849677,0.052259186082423685,0.677141351798886,0.2998577999821242,5e-05,250
2,0.051204083643661476,0.6998833911125117,0.3221229345562229,0.049995181105979794,0.7183125094083997,0.36961741132313514,5e-05,500
3,0.04779819277880889,0.7599244972848667,0.4162264464362708,0.05011561626325483,0.7183125094083999,0.37816539009542477,5e-05,750
4,0.04403893794885874,0.8030647233165469,0.4926569213169145,0.050518235562526936,0.7194791509860002,0.3648989338799074,5e-05,1000
5,0.039053775381782944,0.8636315312315649,0.6139044405847855,0.056297262614801766,0.6893722715640525,0.32647443716528884,5e-05,1250
6,0.0319859941662358,0.914478048833324,0.7390592890773403,0.07118670574178412,0.6262983591750714,0.3186885657143078,5e-05,1500
7,0.02522460321506036,0.9506896753068841,0.8322337068049973,0.10946289302453023,0.6166641577600481,0.28156390287610655,5e-05,1750
8,0.018327432513869542,0.9774801853250907,0.9190806938707873,0.09556595110750035,0.6227984344422701,0.29693944062215305,2.5e-05,2000
9,0.016760874084098324,0.9810310345786704,0.9315267050096379,0.10297821897766138,0.6205780520849015,0.2838071256168476,2.5e-05,2250
10,0.015714881953833713,0.9812859880495247,0.9324365372621675,0.1284013516450774,0.6040945356013849,0.2909609040948814,2.5e-05,2500
11,0.012841341957112184,0.989356947163843,0.9599777890414256,0.14282165613511336,0.6031160620201717,0.28611975542526186,2.5e-05,2750
12,0.011120278975498813,0.99215433794066,0.9698695630184856,0.13557688362504305,0.6169275929549902,0.30082403655762396,1.25e-05,3000
13,0.010263250414058175,0.9936302735725118,0.9765703766352157,0.14358056380969708,0.6166265241607708,0.29817773320778446,1.25e-05,3250
