epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.060399528378298956,0.7976889628442176,0.8294847677081936,0.05504084832846982,0.649179587535752,0.23818611777396992,5e-05,250
2,0.03882418665055579,0.9139752199927131,0.9399097413233672,0.05287726712786087,0.6668673791961464,0.2740994138055266,5e-05,500
3,0.035087777138442834,0.9300663151390897,0.9494618461117336,0.05076916759633363,0.7069471624266145,0.29175178665979806,5e-05,750
4,0.03321786362278608,0.9386596296407757,0.9548285626263089,0.050170371381382646,0.7183877766069547,0.3508941632440724,5e-05,1000
5,0.030880428842722654,0.9461929847920997,0.9600836308484682,0.05037721168053778,0.7125169351196748,0.3558069393628252,5e-05,1250
6,0.02872281850436418,0.9565713669571672,0.9675469409471822,0.052704309545951795,0.6806412765316875,0.34442988758271575,5e-05,1500
7,0.02569142564931585,0.967410678462526,0.9744616159552323,0.056365782885175,0.6822595213006172,0.3392438612801439,5e-05,1750
8,0.024022637845451198,0.9712994315430538,0.9769088311723574,0.06191559108634835,0.6571202769832907,0.3207155102129151,5e-05,2000
9,0.02017213343749915,0.9811721776320937,0.9842850468395374,0.06834470458516267,0.6501956947162426,0.36117463295505525,5e-05,2250
10,0.017832276598715006,0.9858875917178652,0.988072408469965,0.07101162405390489,0.6628405840734608,0.36535924159655386,5e-05,2500
11,0.0156616453374244,0.9894505705047811,0.9911493200137098,0.07746971903253748,0.669953334336896,0.3596532702352806,5e-05,2750
12,0.013146364746900237,0.9923918374839014,0.9934503390773809,0.09248337229752158,0.6576095137738973,0.3272979093143008,5e-05,3000
13,0.01103849654245313,0.9949978095433694,0.9956119949380126,0.10505981180706067,0.6276531687490592,0.33035209200293814,5e-05,3250
14,0.009952644488950758,0.9959590544262584,0.9962620363436944,0.11615075000499969,0.6370615685684179,0.3689193639016236,5e-05,3500
15,0.009389502937833437,0.9961706109845778,0.9965424187791079,0.12775687671754535,0.6297230167093181,0.3544281525793722,5e-05,3750
16,0.008598208988738178,0.9967774818693389,0.9971815686658188,0.1490654662481639,0.6240403432184254,0.3183036165637043,5e-05,4000
17,0.006897207459701975,0.9980513927758218,0.9981301727994885,0.16778949911661395,0.6331853078428421,0.30685729331427736,5e-05,4250
18,0.00751434102784222,0.9974093907391549,0.9977602106585427,0.129528531523366,0.6483140147523709,0.3416773998692042,5e-05,4500
19,0.0059711819258906175,0.9986662504184423,0.9987135191080193,0.14034116966330215,0.6408249284961612,0.3375759636704485,2.5e-05,4750
20,0.0051208531720970145,0.9989706434017867,0.9990351355412288,0.16270440950716933,0.651437603492398,0.34169487332495707,2.5e-05,5000
21,0.006294001408023214,0.9983259477101893,0.9984702605416467,0.18440677995156302,0.6416905012795424,0.3445845219771889,2.5e-05,5250
22,0.004671128966649584,0.999244723786311,0.999270880885484,0.18510754764062998,0.6399593557127804,0.35459984382021087,2.5e-05,5500
23,0.004009266769196421,0.9994948545120813,0.9995231027765794,0.18267021665895183,0.6363088965828692,0.35365038669916277,1.25e-05,5750
24,0.004056662301437961,0.9993589518555667,0.9993959072694589,0.17732735665076044,0.6271639319584524,0.3512652125696168,1.25e-05,6000
