epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.06041186790713741,0.7975904170343329,0.829310047953979,0.05511040393118182,0.6464699683877766,0.23653453614470402,5e-05,250
2,0.03885133888872791,0.9139821157264605,0.9398865009492633,0.05280411463375768,0.6687114255607407,0.27555236402077277,5e-05,500
3,0.03509409763907634,0.9299845684275143,0.949412316727987,0.05071523454833085,0.707511666415776,0.29125854004331475,5e-05,750
4,0.0332257057403475,0.9386699118240092,0.9548004140683921,0.05013625640890964,0.7183125094083997,0.3521974005405335,5e-05,1000
5,0.030894811748786753,0.94613618930625,0.9600284382260557,0.05046805190412622,0.711839530332681,0.35580624033046787,5e-05,1250
6,0.02871763409974877,0.9565798926514784,0.9675350392406439,0.05284522882997308,0.6793617341562547,0.34358302262219775,5e-05,1500
7,0.025695233624922854,0.9673853514684642,0.9744529264750081,0.05666192314103757,0.6794370013548094,0.337707011089852,5e-05,1750
8,0.023984054628149624,0.971396101070938,0.9769689103428251,0.06216653422782841,0.6543353906367605,0.32025885007657706,5e-05,2000
9,0.020180375277357148,0.9811091123009241,0.9842522616777137,0.06852070148394909,0.6504967635104622,0.36251289805724707,5e-05,2250
10,0.017792622085416324,0.9859391224824838,0.9881069677860639,0.07112121547932483,0.6629534848712931,0.3650179044954077,5e-05,2500
11,0.015706606309312504,0.9893497582135058,0.9910683902003277,0.07830127187124379,0.6659641728134879,0.3591286675299202,5e-05,2750
12,0.013106749499784237,0.992446377631468,0.9934990528569155,0.0931007685629945,0.6563676049977419,0.3319477295533493,5e-05,3000
13,0.011019198620122003,0.9950221340188322,0.9956282313236271,0.10478596247783788,0.6286316423302724,0.3331452587151918,5e-05,3250
14,0.00991790489589978,0.995982750942344,0.9962844343961509,0.11693898551762787,0.6355562245973205,0.3695682159066168,5e-05,3500
15,0.009376011383562928,0.9961801396348471,0.9965508489864695,0.1277956232786588,0.631529429474635,0.35619422098376646,5e-05,3750
16,0.008602522711007112,0.996769206463844,0.9971704991149964,0.14889663763054448,0.6265617943700136,0.3164292940449264,5e-05,4000
17,0.006897771986919951,0.9980482581525283,0.9981317622821124,0.16702004461772996,0.633862712629836,0.307005277123653,5e-05,4250
18,0.007454700334518824,0.9974565337592922,0.9977974553088406,0.13147344045954792,0.6469215715791058,0.33824947571436914,5e-05,4500
19,0.005969387693616,0.9986711400813189,0.9987152477032953,0.14127960011738117,0.6413517988860454,0.33630203470190134,2.5e-05,4750
20,0.005113441232720095,0.9989723986992745,0.999035101379217,0.16300760904749007,0.6516257714887852,0.34137770613417323,2.5e-05,5000
21,0.006328827105037143,0.9982867042734973,0.9984352808726615,0.18412180516220952,0.6424055396658136,0.3437181708072159,2.5e-05,5250
22,0.004668000589639779,0.9992502404120418,0.9992762733557444,0.18479329637449993,0.6404485925033871,0.3557598775499715,2.5e-05,5500
23,0.004045269983560162,0.999482818283032,0.9995121839942632,0.18332738294830925,0.6357820261929851,0.35466600317464825,1.25e-05,5750
24,0.004055145148849277,0.9993620862587763,0.9993985244234987,0.17681598451491487,0.6272391991570074,0.3509056840968946,1.25e-05,6000
