epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.06070318445376772,0.7817877132797689,0.8262807825075996,0.054678416361252286,0.6422173716694265,0.22672170798838345,5e-05,250
2,0.03862516329244607,0.9155484324912035,0.9404848224327081,0.051122223408530454,0.707511666415776,0.2876635894199015,5e-05,500
3,0.034599060673055855,0.9301962539603731,0.949974411446752,0.05145724508186773,0.7108234231521903,0.29374657583194835,5e-05,750
4,0.033195196474171546,0.9377471173404908,0.9545257132627907,0.05001951466811058,0.737279843444227,0.33177106028646736,5e-05,1000
5,0.03131016513494085,0.9457216087932546,0.9608259821805636,0.04886678426400748,0.7422474785488483,0.34747481826941873,5e-05,1250
6,0.029214174590695186,0.9530145972240925,0.9655758779875258,0.05073524168447444,0.7226403733253047,0.3476019301511271,5e-05,1500
7,0.02633197952535714,0.9650367221494445,0.9726430449689519,0.054594737160055806,0.7227909077224146,0.3858981868349983,5e-05,1750
8,0.024160297834218802,0.9712691940234566,0.9779662746350704,0.05356480972308589,0.7105599879572482,0.3847011787029422,5e-05,2000
9,0.020688778612134036,0.980604032483547,0.9836330144385593,0.06380248482358265,0.6874529580009032,0.36475069785435993,5e-05,2250
10,0.01740569290791302,0.9863167001003009,0.9886581681704668,0.07918371130590854,0.6703296703296703,0.36223481311097416,5e-05,2500
11,0.015984833895746,0.9884362306364661,0.9903225038200902,0.09051383082121951,0.6533192834562697,0.3247436141634274,5e-05,2750
12,0.012728998790617283,0.9934638916750251,0.9941170596473982,0.10358285273103474,0.6331853078428421,0.30869222306875993,2.5e-05,3000
13,0.01076820343981171,0.995607708006677,0.9960537909316932,0.11106658217580286,0.6312283606804155,0.2863648922704035,2.5e-05,3250
14,0.01055841733427307,0.9953193302345362,0.9959222165217929,0.1122652666016697,0.633524010236339,0.31078403322387427,2.5e-05,3500
15,0.009338462988717289,0.9967042153996529,0.9969605323006319,0.11997356009616322,0.6539966882432636,0.3328172233826391,2.5e-05,3750
16,0.008352055151386744,0.9974281699529496,0.997697597038793,0.12596006651816025,0.6489161523408097,0.32051374632215973,1.25e-05,4000
17,0.007220539492854017,0.9984206083961396,0.9984597260891448,0.12461369070789224,0.6439861508354658,0.31647769008704396,1.25e-05,4250
