seed,threshold,tp,tn,fp,fn,sensitivity_recall,specificity,precision_ppv,npv,f1,accuracy,balanced_accuracy,mcc,roc_auc,pr_auc,brier_score,ece,sensitivity_at_specificity_0_90
17,0.43694931268692017,41,291,73,32,0.5616438356164384,0.7994505494505495,0.35964912280701755,0.9009287925696594,0.4385026737967915,0.7597254004576659,0.6805471925334939,0.30674618516776825,0.743940990516333,0.4394081785207014,0.18897457458865208,0.24315219844778832,"{'target_specificity': 0.9, 'sensitivity': 0.4383561643835616, 'achieved_specificity': 0.9120879120879121, 'threshold': 0.451642245054245}"
42,0.02928447350859642,51,253,111,22,0.6986301369863014,0.695054945054945,0.3148148148148148,0.92,0.4340425531914894,0.6956521739130435,0.6968425410206232,0.30404455205589603,0.7351723618846907,0.4518374477764996,0.13733335407259226,0.11965062729007345,"{'target_specificity': 0.9, 'sensitivity': 0.3698630136986301, 'achieved_specificity': 0.9093406593406593, 'threshold': 0.3527100384235382}"
73,0.13060736656188965,45,294,70,28,0.6164383561643836,0.8076923076923077,0.391304347826087,0.9130434782608695,0.47872340425531923,0.7757437070938215,0.7120653319283456,0.35928156858041255,0.7493602288122836,0.500886695734616,0.11876927127347746,0.06694333797301544,"{'target_specificity': 0.9, 'sensitivity': 0.4794520547945205, 'achieved_specificity': 0.9065934065934066, 'threshold': 0.31033310294151306}"
