epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.056219233148175014,0.5841732980060671,0.21687863406607866,0.052986778259209145,0.6685985247629084,0.28109769694126696,0.0001,250
2,0.04397532148876795,0.8009914307145207,0.480872230395022,0.05357158317036705,0.7412690049676351,0.3544639476058237,0.0001,500
3,0.01735011663963629,0.9751369945238295,0.9171749759061995,0.15836687637034813,0.6980279993978625,0.37210701625366016,0.0001,750
4,0.0036816714253880157,0.9986905300250657,0.9953114181073205,0.1869814018196761,0.6985925033870238,0.3573865027586959,0.0001,1000
5,0.004401489704949759,0.9985041398476926,0.9917063864973863,0.22890011495139367,0.7142480806864369,0.36253473051939805,0.0001,1250
6,0.0027387315569524923,0.9993256127096588,0.996660422749773,0.3236880912648946,0.6912539515279241,0.3362755005796716,0.0001,1500
7,0.0020466177822150906,0.9996684704149099,0.9985337406552871,0.2517985413215773,0.7133825079030558,0.4461869942190593,0.0001,1750
8,0.0038048330679824466,0.9989495807800587,0.9957114257217038,0.17649312487612126,0.7308068643685082,0.48705658027546356,0.0001,2000
9,0.0022039816188384343,0.9996635970936958,0.9984114990431103,0.24163654473015092,0.6778187565858799,0.37737443986777275,0.0001,2250
10,0.0016145248210405257,0.9998004345889133,0.9990850817073067,0.26046456233632426,0.7113879271413519,0.371526618387395,0.0001,2500
11,0.0017434002526017817,0.9997486235000603,0.9990358494460859,0.3133726855764114,0.6943775402679512,0.39295352588646293,0.0001,2750
12,0.001385393167413712,0.9998486645614731,0.9993348413924914,0.18407548130628412,0.7417206081589642,0.4548668418444693,0.0001,3000
13,0.0002667501370159372,0.9999950534141335,0.999975590970352,0.23400663291814086,0.7485699232274575,0.4663558105179566,5e-05,3250
14,1.655463534486316e-05,1.0,0.9999999999999999,0.26981111108639605,0.7428872497365648,0.46724873697181163,5e-05,3500
15,5.188763152076806e-06,1.0,1.0,0.2852613205784361,0.7361132018666265,0.45819017607914825,5e-05,3750
16,4.374322049310815e-06,1.0,1.0,0.2950382678498133,0.7381077826283305,0.4598613064998503,5e-05,4000
17,2.749837965057196e-06,1.0,0.9999999999999999,0.2660262404248275,0.7405916001806413,0.46425814351563643,2.5e-05,4250
18,2.6700657222214797e-06,1.0,1.0,0.27095272830280276,0.7429248833358422,0.4664026929775274,2.5e-05,4500
