epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.05463439074603802,0.8170261594882468,0.815803370348321,0.05309815887250944,0.6918937227156405,0.36531387116427694,0.0001,250
2,0.03099199383262585,0.9510902083403174,0.9519333491223689,0.09979958429046026,0.7338175523107029,0.34801112598103623,0.0001,500
3,0.013505406665562962,0.9915026591368753,0.9909931639743378,0.12446340453625578,0.7331025139244317,0.43600437742236114,0.0001,750
4,0.005664296818867697,0.9984683257058101,0.9981339259283257,0.19683427945004767,0.7110492247478548,0.3970929481697368,0.0001,1000
5,0.005763649992316675,0.9984952915348912,0.9983041018626055,0.2131511833505024,0.6935119674845702,0.46447712861930995,0.0001,1250
6,0.00102311521969718,0.9999548323315246,0.9999438282990292,0.1856354862042368,0.7544407647147373,0.46792876903982683,0.0001,1500
7,0.004549628915809819,0.9991184455226465,0.9989813544701767,0.21588606514541211,0.7417958753575191,0.46231257346384214,0.0001,1750
8,0.002752639884448591,0.9996746092904937,0.9996251027739872,0.30266325115568193,0.7314466355562246,0.41306060847439197,0.0001,2000
9,0.0029587053340192427,0.9996512529062258,0.9995953849171119,0.14516031759145331,0.7265919012494355,0.3890613145968045,0.0001,2250
10,0.002916017254733475,0.9994869220182232,0.9994963426652977,0.22669613954237636,0.6955818154448291,0.3654538319317004,0.0001,2500
11,0.0001005184719448673,1.0,1.0,0.22371334276384264,0.7087912087912087,0.41444506193770875,5e-05,2750
12,9.983308993760025e-05,0.999999745914302,0.9999996762503053,0.24009895970875336,0.7273822068342617,0.4159453848299653,5e-05,3000
13,8.621535620169934e-05,1.0,1.0,0.2992251006483039,0.7223769381303627,0.40193473557309467,5e-05,3250
14,1.3656051939464273e-05,1.0,0.9999999999999999,0.26706291899472384,0.7331025139244317,0.43035967313568124,5e-05,3500
15,5.519517991969575e-06,1.0,1.0000000000000002,0.2592089990044619,0.7372045762456721,0.4329469186588517,2.5e-05,3750
16,6.854583674144375e-06,1.0,0.9999999999999999,0.2836786595846531,0.7304681619750112,0.42181593392381034,2.5e-05,4000
