epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.039983512350564666,0.8998043995064848,0.9314278974280228,0.05829840651297733,0.6290079783230468,0.24008211160416001,0.0001,250
2,0.03317802599092603,0.926046970098175,0.9486392589636065,0.05237328950784572,0.7001354809573987,0.3048544607966054,0.0001,500
3,0.02884859426630755,0.9528987987547471,0.9648653566837346,0.05266228296050218,0.7177103718199608,0.3688504702418829,0.0001,750
4,0.02073394692236274,0.9785708769142504,0.9828843254568019,0.07991154166897524,0.7656179437001355,0.4538661213918461,0.0001,1000
5,0.010467246464810419,0.995012643613596,0.9955452003370854,0.0783271648126145,0.6941141050730091,0.3485384461993842,0.0001,1250
6,0.006254766127914984,0.9981983859323393,0.9983456524807248,0.1427906205343803,0.7297907571880174,0.43540063360142695,0.0001,1500
7,0.0038864828540201603,0.9992719013868354,0.999261772817785,0.17173505848956544,0.7215866325455366,0.4389033230351399,0.0001,1750
8,0.0010127369708537786,0.9999405546178903,0.9999421755200097,0.22154256782871903,0.7174469366250188,0.40195560146575615,0.0001,2000
9,0.00015517376430670106,0.9999997492392546,0.9999997463351775,0.19717431197001734,0.7363390034622911,0.4558899461426051,5e-05,2250
10,3.518617206081854e-05,1.0,0.9999999999999999,0.2218229193320011,0.7410808369712479,0.47851764636038363,5e-05,2500
11,1.3601779789979361e-05,1.0,1.0,0.25554828502509797,0.7305810627728436,0.45699267225580087,5e-05,2750
12,7.650241764504768e-06,1.0,1.0,0.22740030725801524,0.7380701490290531,0.448406539190573,5e-05,3000
13,9.752046188935522e-06,1.0,1.0,0.2719587241523151,0.7264790004516031,0.44053667557109666,5e-05,3250
14,0.0012950714436006628,0.9999370577744432,0.9999384643874903,0.22792216640403695,0.6974258618094233,0.3910921278819366,5e-05,3500
15,0.00033822246610623597,0.999996113313706,0.9999960215276827,0.27621543425881806,0.7198178533794972,0.42898256522176115,2.5e-05,3750
16,2.765508145770873e-05,1.0,1.0,0.26522438328759634,0.7212102965527624,0.41733401752815213,2.5e-05,4000
17,8.009436327856083e-06,1.0,0.9999999999999999,0.2630382387771046,0.7220006021375884,0.421378348395686,2.5e-05,4250
18,5.50315045260854e-06,1.0,1.0,0.2714785935369381,0.7229038085202468,0.41970155878470444,2.5e-05,4500
19,4.61570173434206e-06,1.0,1.0,0.2753165083539215,0.7240704500978473,0.42183997670445994,1.25e-05,4750
20,3.1267638225845664e-06,1.0,0.9999999999999999,0.26982236294832407,0.7270435044407648,0.4280505145492164,1.25e-05,5000
