epoch,loss,auc,pr_auc,val_loss,val_auc,val_pr_auc,learning_rate,optimizer_steps
1,0.04332486780791259,0.8786862213649823,0.9171730130970066,0.05823214023930257,0.627465000752672,0.23221821129052073,0.0001,250
2,0.03164652519303005,0.9326352008902767,0.9530756018777833,0.05561103448442245,0.7031838024988709,0.29090154049540534,0.0001,500
3,0.027657339215907864,0.9534951483577436,0.9658705402636268,0.05644844478375579,0.6807541773295197,0.32282305332197503,0.0001,750
4,0.020920271401574965,0.9776670980167926,0.9825275273525628,0.08744869963425793,0.7303928947764564,0.3961560734924473,0.0001,1000
5,0.0114089136996602,0.9937980081710274,0.9946016826630788,0.0933731438366172,0.7343820562998645,0.35712326565645314,0.0001,1250
6,0.007725755964714467,0.9973431178213341,0.9976312975791607,0.17398834552200834,0.6999473129610116,0.3680188011644024,0.0001,1500
7,0.003000091413193145,0.9995355881880919,0.9995799631963673,0.2697364285433621,0.7067213608309499,0.41306883308627707,0.0001,1750
8,0.002412454971811162,0.9997514928608738,0.9997542597805383,0.21819731145199425,0.7091675447839831,0.40223635165320587,0.0001,2000
9,0.003117025912651852,0.9994670164556632,0.9995444820355824,0.14238605767611553,0.7253876260725577,0.4815117935293336,0.0001,2250
10,0.0007996154600831836,0.9999764287500041,0.999976251812729,0.3117740307051774,0.7185383110040644,0.40539887301605615,0.0001,2500
11,0.0016079035025557086,0.9998506623894168,0.9998478166759721,0.2465059457742679,0.7016408249284961,0.4321855896875516,0.0001,2750
12,0.0012847542340560835,0.9998526789117448,0.9998765156650253,0.22482832435578642,0.708452506397712,0.3700769157107497,0.0001,3000
13,0.0019979172529213498,0.9998076611063924,0.9998082651643425,0.1791812087541331,0.6854583772391992,0.4481057960191055,0.0001,3250
14,0.000584092389045883,0.9999834500522577,0.9999832995571455,0.21432098181502285,0.7134577751016108,0.4373705920405437,5e-05,3500
15,0.00010058811388910078,1.0,1.0,0.20375300284100267,0.7161673942495861,0.4329743591582856,5e-05,3750
16,4.227940798514118e-05,1.0,1.0,0.23746093377795208,0.7213984645491496,0.443948146353984,5e-05,4000
17,4.842673659613743e-06,1.0,1.0,0.24499925134951234,0.7229414421195244,0.45247700403586466,5e-05,4250
18,3.34203193378568e-06,1.0,1.0,0.27056499718505295,0.7191404485925031,0.44541721282216035,2.5e-05,4500
19,2.2147846582539604e-06,1.0,1.0000000000000002,0.27109342260954955,0.7199683877766069,0.44357806875674377,2.5e-05,4750
